GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,BIN,X,Y,Difference,Difference_neg
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4876,1806,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1004,1809,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1879,1810,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2729,1813,62.00000000000000000000,62.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3183,1813,79.00000000000000000000,79.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4706,1816,85.00000000000000000000,85.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4005,1817,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,535,1819,17.00000000000000000000,17.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,664,1819,106.00000000000000000000,106.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1536,1819,758.00000000000000000000,758.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,114,1821,37.00000000000000000000,37.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1636,1821,50.00000000000000000000,50.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4826,1821,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1153,1823,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,278,1824,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1757,1825,247.00000000000000000000,247.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2811,1825,158.00000000000000000000,158.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4754,1828,26.00000000000000000000,26.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1737,1832,17.00000000000000000000,17.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,47,1834,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4883,1834,12.00000000000000000000,12.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2753,1836,12.00000000000000000000,12.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2389,1839,21.00000000000000000000,21.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3411,1840,60.00000000000000000000,60.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,972,1843,12.00000000000000000000,12.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,54,1844,84.00000000000000000000,84.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4767,1845,97.00000000000000000000,97.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2896,1847,28.00000000000000000000,28.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3411,1848,49.00000000000000000000,49.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4137,1852,31.00000000000000000000,31.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,381,1853,23.00000000000000000000,23.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2766,1853,28.00000000000000000000,28.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2133,1856,23.00000000000000000000,23.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3001,1857,30.00000000000000000000,30.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1523,1867,137.00000000000000000000,137.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1921,1870,34.00000000000000000000,34.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2116,1871,24.00000000000000000000,24.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,508,1873,31.00000000000000000000,31.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,671,1877,16.00000000000000000000,16.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1373,1877,14.00000000000000000000,14.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4747,1879,28.00000000000000000000,28.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2630,1880,46.00000000000000000000,46.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3739,1886,61.00000000000000000000,61.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,656,1890,19.00000000000000000000,19.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1217,1890,60.00000000000000000000,60.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2425,1890,22.00000000000000000000,22.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1152,1891,41.00000000000000000000,41.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3233,1900,79.00000000000000000000,79.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,368,1901,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4308,1901,20.00000000000000000000,20.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2292,1905,26.00000000000000000000,26.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3929,1905,19.00000000000000000000,19.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3585,1910,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2723,1913,40.00000000000000000000,40.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3093,1913,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4450,1929,45.00000000000000000000,45.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2739,1932,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,762,1934,26.00000000000000000000,26.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1767,1937,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,46,1938,82.00000000000000000000,82.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1975,1946,68.00000000000000000000,68.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3439,1946,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3218,1950,16.00000000000000000000,16.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2396,1951,12.00000000000000000000,12.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1736,1954,88.00000000000000000000,88.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4266,1954,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2391,1956,66.00000000000000000000,66.00000000000000000000
